时间, NPU_ID, Aicore使用率(%), HBM使用率(%)
2025-10-17 09:59:44, 4, 0, 83
2025-10-17 09:59:44, 5, 0, 83
2025-10-17 09:59:44, 6, 0, 83
2025-10-17 09:59:44, 7, 0, 83
2025-10-17 09:59:50, 0, 59, 95
2025-10-17 09:59:50, 1, 88, 95
2025-10-17 09:59:50, 2, 23, 95
2025-10-17 09:59:50, 3, 87, 95
2025-10-17 09:59:50, 4, 0, 83
2025-10-17 09:59:50, 5, 0, 83
2025-10-17 09:59:50, 6, 0, 83
2025-10-17 09:59:50, 7, 0, 83
2025-10-17 09:59:56, 0, 28, 95
2025-10-17 09:59:56, 1, 87, 95
2025-10-17 09:59:56, 2, 27, 95
2025-10-17 09:59:56, 3, 86, 95
2025-10-17 09:59:56, 4, 0, 83
2025-10-17 09:59:56, 5, 0, 83
2025-10-17 09:59:56, 6, 0, 83
2025-10-17 09:59:56, 7, 0, 83
2025-10-17 10:00:01, 0, 62, 95
2025-10-17 10:00:01, 1, 86, 95
2025-10-17 10:00:01, 2, 85, 95
2025-10-17 10:00:01, 3, 88, 95
2025-10-17 10:00:01, 4, 0, 83
2025-10-17 10:00:01, 5, 0, 83
2025-10-17 10:00:01, 6, 0, 83
2025-10-17 10:00:01, 7, 0, 83
2025-10-17 10:00:07, 0, 88, 95
2025-10-17 10:00:07, 1, 88, 95
2025-10-17 10:00:07, 2, 60, 95
2025-10-17 10:00:07, 3, 88, 95
2025-10-17 10:00:07, 4, 88, 83
2025-10-17 10:00:07, 5, 0, 83
2025-10-17 10:00:07, 6, 0, 83
2025-10-17 10:00:07, 7, 0, 83
2025-10-17 10:00:12, 0, 27, 95
2025-10-17 10:00:12, 1, 88, 95
2025-10-17 10:00:12, 2, 52, 95
2025-10-17 10:00:12, 3, 88, 95
2025-10-17 10:00:12, 4, 0, 83
2025-10-17 10:00:12, 5, 0, 83
2025-10-17 10:00:12, 6, 0, 83
2025-10-17 10:00:12, 7, 0, 83
2025-10-17 10:00:18, 0, 86, 95
2025-10-17 10:00:18, 1, 87, 95
2025-10-17 10:00:18, 2, 87, 95
2025-10-17 10:00:18, 3, 56, 95
2025-10-17 10:00:18, 4, 0, 83
2025-10-17 10:00:18, 5, 0, 83
2025-10-17 10:00:18, 6, 0, 83
2025-10-17 10:00:18, 7, 0, 83
2025-10-17 10:00:24, 0, 88, 95
2025-10-17 10:00:24, 1, 85, 95
2025-10-17 10:00:24, 2, 86, 95
2025-10-17 10:00:24, 3, 54, 95
2025-10-17 10:00:24, 4, 0, 83
2025-10-17 10:00:24, 5, 0, 83
2025-10-17 10:00:24, 6, 0, 83
2025-10-17 10:00:24, 7, 0, 83
2025-10-17 10:00:29, 0, 89, 95
2025-10-17 10:00:29, 1, 88, 95
2025-10-17 10:00:29, 2, 55, 95
2025-10-17 10:00:29, 3, 56, 95
2025-10-17 10:00:29, 4, 0, 83
2025-10-17 10:00:29, 5, 0, 83
2025-10-17 10:00:29, 6, 0, 83
2025-10-17 10:00:29, 7, 0, 83
2025-10-17 10:00:35, 0, 89, 95
2025-10-17 10:00:35, 1, 33, 95
2025-10-17 10:00:35, 2, 86, 95
2025-10-17 10:00:35, 3, 55, 95
2025-10-17 10:00:35, 4, 0, 83
2025-10-17 10:00:35, 5, 0, 83
2025-10-17 10:00:35, 6, 0, 83
2025-10-17 10:00:35, 7, 0, 83
2025-10-17 10:00:41, 0, 89, 95
2025-10-17 10:00:41, 1, 88, 95
2025-10-17 10:00:41, 2, 61, 95
2025-10-17 10:00:41, 3, 11, 95
2025-10-17 10:00:41, 4, 0, 83
2025-10-17 10:00:41, 5, 0, 83
2025-10-17 10:00:41, 6, 0, 83
2025-10-17 10:00:41, 7, 0, 83
2025-10-17 10:00:46, 0, 61, 95
2025-10-17 10:00:46, 1, 88, 95
2025-10-17 10:00:46, 2, 57, 95
2025-10-17 10:00:46, 3, 87, 95
2025-10-17 10:00:46, 4, 0, 83
2025-10-17 10:00:46, 5, 0, 83
2025-10-17 10:00:46, 6, 0, 83
2025-10-17 10:00:46, 7, 0, 83
2025-10-17 10:00:52, 0, 86, 95
2025-10-17 10:00:52, 1, 89, 95
2025-10-17 10:00:52, 2, 89, 95
2025-10-17 10:00:52, 3, 89, 95
2025-10-17 10:00:52, 4, 0, 83
2025-10-17 10:00:52, 5, 0, 83
2025-10-17 10:00:52, 6, 0, 83
2025-10-17 10:00:52, 7, 0, 83
2025-10-17 10:00:58, 0, 87, 95
2025-10-17 10:00:58, 1, 87, 95
2025-10-17 10:00:58, 2, 55, 95
2025-10-17 10:00:58, 3, 48, 95
2025-10-17 10:00:58, 4, 0, 83
2025-10-17 10:00:58, 5, 0, 83
2025-10-17 10:00:58, 6, 0, 83
2025-10-17 10:00:58, 7, 0, 83
2025-10-17 10:01:03, 0, 43, 95
2025-10-17 10:01:03, 1, 88, 95
2025-10-17 10:01:03, 2, 87, 95
2025-10-17 10:01:03, 3, 62, 95
2025-10-17 10:01:03, 4, 0, 83
2025-10-17 10:01:03, 5, 0, 83
2025-10-17 10:01:03, 6, 0, 83
2025-10-17 10:01:03, 7, 0, 83
2025-10-17 10:01:09, 0, 88, 95
2025-10-17 10:01:09, 1, 61, 95
2025-10-17 10:01:09, 2, 65, 95
2025-10-17 10:01:09, 3, 88, 95
2025-10-17 10:01:09, 4, 0, 83
2025-10-17 10:01:09, 5, 0, 83
2025-10-17 10:01:09, 6, 0, 83
2025-10-17 10:01:09, 7, 0, 83
2025-10-17 10:01:15, 0, 89, 95
2025-10-17 10:01:15, 1, 62, 95
2025-10-17 10:01:15, 2, 88, 95
2025-10-17 10:01:15, 3, 86, 95
2025-10-17 10:01:15, 4, 0, 83
2025-10-17 10:01:15, 5, 0, 83
2025-10-17 10:01:15, 6, 0, 83
2025-10-17 10:01:15, 7, 0, 83
2025-10-17 10:01:21, 0, 87, 95
2025-10-17 10:01:21, 1, 87, 95
2025-10-17 10:01:21, 2, 63, 95
2025-10-17 10:01:21, 3, 18, 95
2025-10-17 10:01:21, 4, 0, 83
2025-10-17 10:01:21, 5, 0, 83
2025-10-17 10:01:21, 6, 0, 83
2025-10-17 10:01:21, 7, 0, 83
2025-10-17 10:01:26, 0, 49, 95
2025-10-17 10:01:26, 1, 88, 95
2025-10-17 10:01:26, 2, 88, 95
2025-10-17 10:01:26, 3, 62, 95
2025-10-17 10:01:26, 4, 0, 83
2025-10-17 10:01:26, 5, 0, 83
2025-10-17 10:01:26, 6, 0, 83
2025-10-17 10:01:26, 7, 0, 83
2025-10-17 10:01:32, 0, 90, 95
2025-10-17 10:01:32, 1, 91, 95
2025-10-17 10:01:32, 2, 88, 95
2025-10-17 10:01:32, 3, 87, 95
2025-10-17 10:01:32, 4, 0, 83
2025-10-17 10:01:32, 5, 0, 83
2025-10-17 10:01:32, 6, 0, 83
2025-10-17 10:01:32, 7, 0, 83
2025-10-17 10:01:38, 0, 87, 95
2025-10-17 10:01:38, 1, 63, 95
2025-10-17 10:01:38, 2, 88, 95
2025-10-17 10:01:38, 3, 86, 95
2025-10-17 10:01:38, 4, 0, 83
2025-10-17 10:01:38, 5, 0, 83
2025-10-17 10:01:38, 6, 0, 83
2025-10-17 10:01:38, 7, 0, 83
2025-10-17 10:01:43, 0, 86, 95
2025-10-17 10:01:43, 1, 62, 95
2025-10-17 10:01:43, 2, 63, 95
2025-10-17 10:01:43, 3, 88, 95
2025-10-17 10:01:43, 4, 0, 83
2025-10-17 10:01:43, 5, 0, 83
2025-10-17 10:01:43, 6, 0, 83
2025-10-17 10:01:43, 7, 0, 83
2025-10-17 10:01:49, 0, 86, 95
2025-10-17 10:01:49, 1, 87, 95
2025-10-17 10:01:49, 2, 86, 95
2025-10-17 10:01:49, 3, 56, 95
2025-10-17 10:01:49, 4, 0, 83
2025-10-17 10:01:49, 5, 0, 83
2025-10-17 10:01:49, 6, 0, 83
2025-10-17 10:01:49, 7, 0, 83
2025-10-17 10:01:55, 0, 90, 95
2025-10-17 10:01:55, 1, 88, 95
2025-10-17 10:01:55, 2, 90, 95
2025-10-17 10:01:55, 3, 58, 95
2025-10-17 10:01:55, 4, 0, 83
2025-10-17 10:01:55, 5, 0, 83
2025-10-17 10:01:55, 6, 0, 83
2025-10-17 10:01:55, 7, 0, 83
2025-10-17 10:02:01, 0, 86, 95
2025-10-17 10:02:01, 1, 89, 95
2025-10-17 10:02:01, 2, 59, 95
2025-10-17 10:02:01, 3, 88, 95
2025-10-17 10:02:01, 4, 0, 83
2025-10-17 10:02:01, 5, 0, 83
2025-10-17 10:02:01, 6, 0, 83
2025-10-17 10:02:01, 7, 0, 83
2025-10-17 10:02:06, 0, 88, 95
2025-10-17 10:02:06, 1, 33, 95
2025-10-17 10:02:06, 2, 88, 95
2025-10-17 10:02:06, 3, 88, 95
2025-10-17 10:02:06, 4, 0, 83
2025-10-17 10:02:06, 5, 88, 83
2025-10-17 10:02:06, 6, 0, 83
2025-10-17 10:02:06, 7, 0, 83
2025-10-17 10:02:12, 0, 88, 95
2025-10-17 10:02:12, 1, 59, 95
2025-10-17 10:02:12, 2, 56, 95
2025-10-17 10:02:12, 3, 54, 95
2025-10-17 10:02:12, 4, 0, 83
2025-10-17 10:02:12, 5, 0, 83
2025-10-17 10:02:12, 6, 0, 83
2025-10-17 10:02:12, 7, 0, 83
2025-10-17 10:02:17, 0, 88, 95
2025-10-17 10:02:17, 1, 29, 95
2025-10-17 10:02:17, 2, 89, 95
2025-10-17 10:02:17, 3, 87, 95
2025-10-17 10:02:17, 4, 0, 83
2025-10-17 10:02:17, 5, 0, 83
2025-10-17 10:02:17, 6, 0, 83
2025-10-17 10:02:17, 7, 0, 83
2025-10-17 10:02:23, 0, 63, 95
2025-10-17 10:02:23, 1, 63, 95
2025-10-17 10:02:23, 2, 88, 95
2025-10-17 10:02:23, 3, 87, 95
2025-10-17 10:02:23, 4, 0, 83
2025-10-17 10:02:23, 5, 0, 83
2025-10-17 10:02:23, 6, 0, 83
2025-10-17 10:02:23, 7, 0, 83
2025-10-17 10:02:29, 0, 63, 95
2025-10-17 10:02:29, 1, 50, 95
2025-10-17 10:02:29, 2, 87, 95
2025-10-17 10:02:29, 3, 87, 95
2025-10-17 10:02:29, 4, 0, 83
2025-10-17 10:02:29, 5, 0, 83
2025-10-17 10:02:29, 6, 0, 83
2025-10-17 10:02:29, 7, 0, 83
2025-10-17 10:02:34, 0, 30, 95
2025-10-17 10:02:34, 1, 88, 95
2025-10-17 10:02:34, 2, 87, 95
2025-10-17 10:02:34, 3, 62, 95
2025-10-17 10:02:34, 4, 0, 83
2025-10-17 10:02:34, 5, 0, 83
2025-10-17 10:02:34, 6, 0, 83
2025-10-17 10:02:34, 7, 0, 83
2025-10-17 10:02:40, 0, 87, 95
2025-10-17 10:02:40, 1, 87, 95
2025-10-17 10:02:40, 2, 89, 95
2025-10-17 10:02:40, 3, 62, 95
2025-10-17 10:02:40, 4, 0, 83
2025-10-17 10:02:40, 5, 0, 83
2025-10-17 10:02:40, 6, 0, 83
2025-10-17 10:02:40, 7, 0, 83
2025-10-17 10:02:45, 0, 86, 95
2025-10-17 10:02:45, 1, 86, 95
2025-10-17 10:02:45, 2, 61, 95
2025-10-17 10:02:45, 3, 13, 95
2025-10-17 10:02:45, 4, 0, 83
2025-10-17 10:02:45, 5, 0, 83
2025-10-17 10:02:45, 6, 0, 83
2025-10-17 10:02:45, 7, 0, 83
2025-10-17 10:02:51, 0, 58, 95
2025-10-17 10:02:51, 1, 88, 95
2025-10-17 10:02:51, 2, 30, 95
2025-10-17 10:02:51, 3, 87, 95
2025-10-17 10:02:51, 4, 0, 83
2025-10-17 10:02:51, 5, 0, 83
2025-10-17 10:02:51, 6, 0, 83
2025-10-17 10:02:51, 7, 0, 83
2025-10-17 10:02:57, 0, 88, 95
2025-10-17 10:02:57, 1, 31, 95
2025-10-17 10:02:57, 2, 90, 95
2025-10-17 10:02:57, 3, 89, 95
2025-10-17 10:02:57, 4, 0, 83
2025-10-17 10:02:57, 5, 0, 83
2025-10-17 10:02:57, 6, 0, 83
2025-10-17 10:02:57, 7, 0, 83
2025-10-17 10:03:02, 0, 88, 95
2025-10-17 10:03:02, 1, 88, 95
2025-10-17 10:03:02, 2, 58, 95
2025-10-17 10:03:02, 3, 59, 95
2025-10-17 10:03:02, 4, 0, 83
2025-10-17 10:03:02, 5, 0, 83
2025-10-17 10:03:02, 6, 0, 83
2025-10-17 10:03:02, 7, 0, 83
2025-10-17 10:03:08, 0, 86, 95
2025-10-17 10:03:08, 1, 64, 95
2025-10-17 10:03:08, 2, 28, 95
2025-10-17 10:03:08, 3, 87, 95
2025-10-17 10:03:08, 4, 0, 83
2025-10-17 10:03:08, 5, 0, 83
2025-10-17 10:03:08, 6, 0, 83
2025-10-17 10:03:08, 7, 0, 83
2025-10-17 10:03:14, 0, 88, 95
2025-10-17 10:03:14, 1, 56, 95
2025-10-17 10:03:14, 2, 88, 95
2025-10-17 10:03:14, 3, 62, 95
2025-10-17 10:03:14, 4, 0, 83
2025-10-17 10:03:14, 5, 0, 83
2025-10-17 10:03:14, 6, 0, 83
2025-10-17 10:03:14, 7, 0, 83
2025-10-17 10:03:19, 0, 63, 95
2025-10-17 10:03:19, 1, 60, 95
2025-10-17 10:03:19, 2, 61, 95
2025-10-17 10:03:19, 3, 88, 95
2025-10-17 10:03:19, 4, 0, 83
2025-10-17 10:03:19, 5, 0, 83
2025-10-17 10:03:19, 6, 0, 83
2025-10-17 10:03:19, 7, 0, 83
2025-10-17 10:03:25, 0, 64, 95
2025-10-17 10:03:25, 1, 2, 95
2025-10-17 10:03:25, 2, 88, 95
2025-10-17 10:03:25, 3, 81, 95
2025-10-17 10:03:25, 4, 0, 83
2025-10-17 10:03:25, 5, 0, 83
2025-10-17 10:03:25, 6, 0, 83
2025-10-17 10:03:25, 7, 0, 83
2025-10-17 10:03:31, 0, 86, 95
2025-10-17 10:03:31, 1, 60, 95
2025-10-17 10:03:31, 2, 47, 95
2025-10-17 10:03:31, 3, 64, 95
2025-10-17 10:03:31, 4, 0, 83
2025-10-17 10:03:31, 5, 0, 83
2025-10-17 10:03:31, 6, 0, 83
2025-10-17 10:03:31, 7, 0, 83
2025-10-17 10:03:36, 0, 88, 95
2025-10-17 10:03:36, 1, 88, 95
2025-10-17 10:03:36, 2, 63, 95
2025-10-17 10:03:36, 3, 63, 95
2025-10-17 10:03:36, 4, 0, 83
2025-10-17 10:03:36, 5, 0, 83
2025-10-17 10:03:36, 6, 0, 83
2025-10-17 10:03:36, 7, 0, 83
2025-10-17 10:03:42, 0, 88, 95
2025-10-17 10:03:42, 1, 88, 95
2025-10-17 10:03:42, 2, 63, 95
2025-10-17 10:03:42, 3, 64, 95
2025-10-17 10:03:42, 4, 0, 83
2025-10-17 10:03:42, 5, 0, 83
2025-10-17 10:03:42, 6, 0, 83
2025-10-17 10:03:42, 7, 0, 83
2025-10-17 10:03:48, 0, 87, 95
2025-10-17 10:03:48, 1, 62, 95
2025-10-17 10:03:48, 2, 57, 95
2025-10-17 10:03:48, 3, 88, 95
2025-10-17 10:03:48, 4, 0, 83
2025-10-17 10:03:48, 5, 0, 83
2025-10-17 10:03:48, 6, 0, 83
2025-10-17 10:03:48, 7, 0, 83
2025-10-17 10:03:53, 0, 87, 95
2025-10-17 10:03:53, 1, 88, 95
2025-10-17 10:03:53, 2, 62, 95
2025-10-17 10:03:53, 3, 64, 95
2025-10-17 10:03:53, 4, 0, 83
2025-10-17 10:03:53, 5, 0, 83
2025-10-17 10:03:53, 6, 0, 83
2025-10-17 10:03:53, 7, 0, 83
2025-10-17 10:03:59, 0, 86, 95
2025-10-17 10:03:59, 1, 85, 95
2025-10-17 10:03:59, 2, 51, 95
2025-10-17 10:03:59, 3, 62, 95
2025-10-17 10:03:59, 4, 0, 83
2025-10-17 10:03:59, 5, 0, 83
2025-10-17 10:03:59, 6, 0, 83
2025-10-17 10:03:59, 7, 0, 83
2025-10-17 10:04:04, 0, 88, 95
2025-10-17 10:04:04, 1, 87, 95
2025-10-17 10:04:04, 2, 87, 95
2025-10-17 10:04:04, 3, 63, 95
2025-10-17 10:04:04, 4, 0, 83
2025-10-17 10:04:04, 5, 0, 83
2025-10-17 10:04:04, 6, 0, 83
2025-10-17 10:04:04, 7, 0, 83
2025-10-17 10:04:10, 0, 29, 95
2025-10-17 10:04:10, 1, 86, 95
2025-10-17 10:04:10, 2, 87, 95
2025-10-17 10:04:10, 3, 88, 95
2025-10-17 10:04:10, 4, 0, 83
2025-10-17 10:04:10, 5, 0, 83
2025-10-17 10:04:10, 6, 0, 83
2025-10-17 10:04:10, 7, 0, 83
2025-10-17 10:04:16, 0, 88, 95
2025-10-17 10:04:16, 1, 88, 95
2025-10-17 10:04:16, 2, 90, 95
2025-10-17 10:04:16, 3, 88, 95
2025-10-17 10:04:16, 4, 0, 83
2025-10-17 10:04:16, 5, 0, 83
2025-10-17 10:04:16, 6, 0, 83
2025-10-17 10:04:16, 7, 0, 83
2025-10-17 10:04:21, 0, 88, 95
2025-10-17 10:04:21, 1, 85, 95
2025-10-17 10:04:21, 2, 87, 95
2025-10-17 10:04:21, 3, 88, 95
2025-10-17 10:04:21, 4, 0, 83
2025-10-17 10:04:21, 5, 0, 83
2025-10-17 10:04:21, 6, 0, 83
2025-10-17 10:04:21, 7, 0, 83
2025-10-17 10:04:27, 0, 63, 95
2025-10-17 10:04:27, 1, 29, 95
2025-10-17 10:04:27, 2, 85, 95
2025-10-17 10:04:27, 3, 18, 95
2025-10-17 10:04:27, 4, 0, 83
2025-10-17 10:04:27, 5, 0, 83
2025-10-17 10:04:27, 6, 0, 83
2025-10-17 10:04:27, 7, 0, 83
2025-10-17 10:04:33, 0, 88, 95
2025-10-17 10:04:33, 1, 88, 95
2025-10-17 10:04:33, 2, 90, 95
2025-10-17 10:04:33, 3, 88, 95
2025-10-17 10:04:33, 4, 0, 83
2025-10-17 10:04:33, 5, 0, 83
2025-10-17 10:04:33, 6, 0, 83
2025-10-17 10:04:33, 7, 0, 83
2025-10-17 10:04:38, 0, 88, 95
2025-10-17 10:04:38, 1, 31, 95
2025-10-17 10:04:38, 2, 82, 95
2025-10-17 10:04:38, 3, 55, 95
2025-10-17 10:04:38, 4, 0, 83
2025-10-17 10:04:38, 5, 0, 83
2025-10-17 10:04:38, 6, 0, 83
2025-10-17 10:04:38, 7, 0, 83
2025-10-17 10:04:44, 0, 87, 95
2025-10-17 10:04:44, 1, 57, 95
2025-10-17 10:04:44, 2, 88, 95
2025-10-17 10:04:44, 3, 63, 95
2025-10-17 10:04:44, 4, 0, 83
2025-10-17 10:04:44, 5, 0, 83
2025-10-17 10:04:44, 6, 0, 83
2025-10-17 10:04:44, 7, 0, 83
2025-10-17 10:04:49, 0, 63, 95
2025-10-17 10:04:49, 1, 29, 95
2025-10-17 10:04:49, 2, 87, 95
2025-10-17 10:04:49, 3, 87, 95
2025-10-17 10:04:49, 4, 0, 83
2025-10-17 10:04:49, 5, 0, 83
2025-10-17 10:04:49, 6, 0, 83
2025-10-17 10:04:49, 7, 0, 83
2025-10-17 10:04:55, 0, 88, 95
2025-10-17 10:04:55, 1, 62, 95
2025-10-17 10:04:55, 2, 63, 95
2025-10-17 10:04:55, 3, 64, 95
2025-10-17 10:04:55, 4, 0, 83
2025-10-17 10:04:55, 5, 0, 83
2025-10-17 10:04:55, 6, 0, 83
2025-10-17 10:04:55, 7, 0, 83
2025-10-17 10:05:01, 0, 89, 95
2025-10-17 10:05:01, 1, 61, 95
2025-10-17 10:05:01, 2, 65, 95
2025-10-17 10:05:01, 3, 27, 95
2025-10-17 10:05:01, 4, 0, 83
2025-10-17 10:05:01, 5, 0, 83
2025-10-17 10:05:01, 6, 0, 83
2025-10-17 10:05:01, 7, 0, 83
2025-10-17 10:05:06, 0, 62, 95
2025-10-17 10:05:06, 1, 62, 95
2025-10-17 10:05:06, 2, 58, 95
2025-10-17 10:05:06, 3, 64, 95
2025-10-17 10:05:06, 4, 0, 83
2025-10-17 10:05:06, 5, 88, 83
2025-10-17 10:05:06, 6, 62, 83
2025-10-17 10:05:06, 7, 0, 83
2025-10-17 10:05:12, 0, 63, 95
2025-10-17 10:05:12, 1, 88, 95
2025-10-17 10:05:12, 2, 62, 95
2025-10-17 10:05:12, 3, 56, 95
2025-10-17 10:05:12, 4, 0, 83
2025-10-17 10:05:12, 5, 0, 83
2025-10-17 10:05:12, 6, 0, 83
2025-10-17 10:05:12, 7, 0, 83
2025-10-17 10:05:18, 0, 62, 95
2025-10-17 10:05:18, 1, 62, 95
2025-10-17 10:05:18, 2, 63, 95
2025-10-17 10:05:18, 3, 65, 95
2025-10-17 10:05:18, 4, 0, 83
2025-10-17 10:05:18, 5, 0, 83
2025-10-17 10:05:18, 6, 0, 83
2025-10-17 10:05:18, 7, 0, 83
2025-10-17 10:05:23, 0, 62, 95
2025-10-17 10:05:23, 1, 29, 95
2025-10-17 10:05:23, 2, 7, 95
2025-10-17 10:05:23, 3, 85, 95
2025-10-17 10:05:23, 4, 0, 83
2025-10-17 10:05:23, 5, 0, 83
2025-10-17 10:05:23, 6, 0, 83
2025-10-17 10:05:23, 7, 0, 83
2025-10-17 10:05:29, 0, 63, 95
2025-10-17 10:05:29, 1, 88, 95
2025-10-17 10:05:29, 2, 26, 95
2025-10-17 10:05:29, 3, 87, 95
2025-10-17 10:05:29, 4, 0, 83
2025-10-17 10:05:29, 5, 0, 83
2025-10-17 10:05:29, 6, 0, 83
2025-10-17 10:05:29, 7, 0, 83
2025-10-17 10:05:34, 0, 21, 95
2025-10-17 10:05:34, 1, 87, 95
2025-10-17 10:05:34, 2, 87, 95
2025-10-17 10:05:34, 3, 87, 95
2025-10-17 10:05:34, 4, 0, 83
2025-10-17 10:05:34, 5, 0, 83
2025-10-17 10:05:34, 6, 0, 83
2025-10-17 10:05:34, 7, 0, 83
2025-10-17 10:05:40, 0, 88, 95
2025-10-17 10:05:40, 1, 61, 95
2025-10-17 10:05:40, 2, 55, 95
2025-10-17 10:05:40, 3, 85, 95
2025-10-17 10:05:40, 4, 0, 83
2025-10-17 10:05:40, 5, 0, 83
2025-10-17 10:05:40, 6, 0, 83
2025-10-17 10:05:40, 7, 0, 83
2025-10-17 10:05:46, 0, 48, 95
2025-10-17 10:05:46, 1, 28, 95
2025-10-17 10:05:46, 2, 88, 95
2025-10-17 10:05:46, 3, 62, 95
2025-10-17 10:05:46, 4, 0, 83
2025-10-17 10:05:46, 5, 0, 83
2025-10-17 10:05:46, 6, 0, 83
2025-10-17 10:05:46, 7, 0, 83
2025-10-17 10:05:51, 0, 57, 95
2025-10-17 10:05:51, 1, 82, 95
2025-10-17 10:05:51, 2, 88, 95
2025-10-17 10:05:51, 3, 74, 95
2025-10-17 10:05:51, 4, 0, 83
2025-10-17 10:05:51, 5, 0, 83
2025-10-17 10:05:51, 6, 0, 83
2025-10-17 10:05:51, 7, 0, 83
2025-10-17 10:05:57, 0, 62, 95
2025-10-17 10:05:57, 1, 43, 95
2025-10-17 10:05:57, 2, 88, 95
2025-10-17 10:05:57, 3, 88, 95
2025-10-17 10:05:57, 4, 0, 83
2025-10-17 10:05:57, 5, 0, 83
2025-10-17 10:05:57, 6, 0, 83
2025-10-17 10:05:57, 7, 0, 83
2025-10-17 10:06:02, 0, 29, 95
2025-10-17 10:06:02, 1, 77, 95
2025-10-17 10:06:02, 2, 63, 95
2025-10-17 10:06:02, 3, 86, 95
2025-10-17 10:06:02, 4, 0, 83
2025-10-17 10:06:02, 5, 0, 83
2025-10-17 10:06:02, 6, 0, 83
2025-10-17 10:06:02, 7, 0, 83
2025-10-17 10:06:08, 0, 89, 95
2025-10-17 10:06:08, 1, 87, 95
2025-10-17 10:06:08, 2, 57, 95
2025-10-17 10:06:08, 3, 62, 95
2025-10-17 10:06:08, 4, 0, 83
2025-10-17 10:06:08, 5, 0, 83
2025-10-17 10:06:08, 6, 0, 83
2025-10-17 10:06:08, 7, 0, 83
2025-10-17 10:06:14, 0, 88, 95
2025-10-17 10:06:14, 1, 62, 95
2025-10-17 10:06:14, 2, 55, 95
2025-10-17 10:06:14, 3, 88, 95
2025-10-17 10:06:14, 4, 0, 83
2025-10-17 10:06:14, 5, 0, 83
2025-10-17 10:06:14, 6, 0, 83
2025-10-17 10:06:14, 7, 0, 83
2025-10-17 10:06:19, 0, 88, 95
2025-10-17 10:06:19, 1, 64, 95
2025-10-17 10:06:19, 2, 88, 95
2025-10-17 10:06:19, 3, 23, 95
2025-10-17 10:06:19, 4, 0, 83
2025-10-17 10:06:19, 5, 0, 83
2025-10-17 10:06:19, 6, 0, 83
2025-10-17 10:06:19, 7, 0, 83
2025-10-17 10:06:25, 0, 55, 95
2025-10-17 10:06:25, 1, 61, 95
2025-10-17 10:06:25, 2, 88, 95
2025-10-17 10:06:25, 3, 88, 95
2025-10-17 10:06:25, 4, 0, 83
2025-10-17 10:06:25, 5, 0, 83
2025-10-17 10:06:25, 6, 0, 83
2025-10-17 10:06:25, 7, 0, 83
2025-10-17 10:06:31, 0, 88, 95
2025-10-17 10:06:31, 1, 88, 95
2025-10-17 10:06:31, 2, 55, 95
2025-10-17 10:06:31, 3, 88, 95
2025-10-17 10:06:31, 4, 0, 83
2025-10-17 10:06:31, 5, 0, 83
2025-10-17 10:06:31, 6, 0, 83
2025-10-17 10:06:31, 7, 0, 83
2025-10-17 10:06:36, 0, 88, 95
2025-10-17 10:06:36, 1, 62, 95
2025-10-17 10:06:36, 2, 31, 95
2025-10-17 10:06:36, 3, 66, 95
2025-10-17 10:06:36, 4, 0, 83
2025-10-17 10:06:36, 5, 0, 83
2025-10-17 10:06:36, 6, 0, 83
2025-10-17 10:06:36, 7, 0, 83
2025-10-17 10:06:42, 0, 87, 95
2025-10-17 10:06:42, 1, 63, 95
2025-10-17 10:06:42, 2, 88, 95
2025-10-17 10:06:42, 3, 63, 95
2025-10-17 10:06:42, 4, 0, 83
2025-10-17 10:06:42, 5, 0, 83
2025-10-17 10:06:42, 6, 0, 83
2025-10-17 10:06:42, 7, 0, 83
2025-10-17 10:06:47, 0, 61, 95
2025-10-17 10:06:47, 1, 88, 95
2025-10-17 10:06:47, 2, 88, 95
2025-10-17 10:06:47, 3, 62, 95
2025-10-17 10:06:47, 4, 0, 83
2025-10-17 10:06:47, 5, 0, 83
2025-10-17 10:06:47, 6, 0, 83
2025-10-17 10:06:47, 7, 0, 83
2025-10-17 10:06:53, 0, 88, 95
2025-10-17 10:06:53, 1, 63, 95
2025-10-17 10:06:53, 2, 87, 95
2025-10-17 10:06:53, 3, 62, 95
2025-10-17 10:06:53, 4, 0, 83
2025-10-17 10:06:53, 5, 0, 83
2025-10-17 10:06:53, 6, 0, 83
2025-10-17 10:06:53, 7, 0, 83
2025-10-17 10:06:59, 0, 88, 95
2025-10-17 10:06:59, 1, 29, 95
2025-10-17 10:06:59, 2, 87, 95
2025-10-17 10:06:59, 3, 69, 95
2025-10-17 10:06:59, 4, 0, 83
2025-10-17 10:06:59, 5, 0, 83
2025-10-17 10:06:59, 6, 0, 83
2025-10-17 10:06:59, 7, 0, 83
2025-10-17 10:07:04, 0, 56, 95
2025-10-17 10:07:04, 1, 88, 95
2025-10-17 10:07:04, 2, 62, 95
2025-10-17 10:07:04, 3, 63, 95
2025-10-17 10:07:04, 4, 0, 83
2025-10-17 10:07:04, 5, 0, 83
2025-10-17 10:07:04, 6, 0, 83
2025-10-17 10:07:04, 7, 0, 83
2025-10-17 10:07:10, 0, 86, 95
2025-10-17 10:07:10, 1, 86, 95
2025-10-17 10:07:10, 2, 55, 95
2025-10-17 10:07:10, 3, 16, 95
2025-10-17 10:07:10, 4, 0, 83
2025-10-17 10:07:10, 5, 0, 83
2025-10-17 10:07:10, 6, 0, 83
